entity,name,subcategory,type,first build,second build
TaskType,org.gradle.api.tasks.bundling.Jar,skipped,Fingerprinting,0,0
TaskType,org.gradle.api.tasks.bundling.Jar,skipped,DurationMean,0,0
TaskType,org.gradle.api.tasks.bundling.Jar,skipped,DurationMedian,NaN,NaN
TaskType,org.gradle.api.tasks.bundling.Jar,skipped,DurationP90,NaN,NaN
TaskType,org.gradle.api.tasks.bundling.Jar,skipped,FingerprintingMean,0,0
TaskType,org.gradle.api.tasks.bundling.Jar,skipped,FingerprintingMedian,NaN,NaN
TaskType,org.gradle.api.tasks.bundling.Jar,skipped,FingerprintingP90,NaN,NaN
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,Duration,0,0
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,Counter,0,0
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,Fingerprinting,0,0
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,DurationMean,0,0
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,DurationMedian,NaN,NaN
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,DurationP90,NaN,NaN
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,FingerprintingMean,0,0
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,FingerprintingMedian,NaN,NaN
TaskType,org.gradle.api.tasks.bundling.Jar,avoided_from_local_cache,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,CacheSize,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,Duration,3,7
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,Counter,50,50
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,DurationMedian,0.0,0.0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,DurationP90,0.0,1.0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,FingerprintingMedian,0.0,0.0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,all outcomes,FingerprintingP90,0.0,0.0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_not_cacheable,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,executed_cacheable,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,no-source,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,Duration,3,7
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,Counter,50,50
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,DurationMedian,0.0,0.0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,DurationP90,0.0,1.0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,FingerprintingMedian,0.0,0.0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,lifecycle,FingerprintingP90,0.0,0.0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,skipped,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AndroidVariantTask,avoided_from_local_cache,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,CacheSize,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,Duration,410,196
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,Counter,22,22
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,Fingerprinting,27,17
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,DurationMean,18,8
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,DurationMedian,9.0,5.0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,DurationP90,62.0,34.0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,FingerprintingMean,1,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,FingerprintingMedian,1.0,1.0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,all outcomes,FingerprintingP90,3.0,2.0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,Duration,410,196
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,Counter,22,22
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,Fingerprinting,27,17
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,DurationMean,18,8
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,DurationMedian,9.0,5.0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,DurationP90,62.0,34.0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,FingerprintingMean,1,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,FingerprintingMedian,1.0,1.0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_not_cacheable,FingerprintingP90,3.0,2.0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,executed_cacheable,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,no-source,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,lifecycle,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,skipped,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,Duration,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,Counter,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,DurationMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.tasks.AarMetadataTask,avoided_from_local_cache,FingerprintingP90,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,CacheSize,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,Duration,34,16
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,Counter,1,1
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,Fingerprinting,1,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,DurationMean,34,16
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,DurationMedian,34.0,16.0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,DurationP90,34.0,16.0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,FingerprintingMean,1,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,FingerprintingMedian,1.0,0.0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,all outcomes,FingerprintingP90,1.0,0.0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,Duration,34,16
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,Counter,1,1
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,Fingerprinting,1,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,DurationMean,34,16
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,DurationMedian,34.0,16.0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,DurationP90,34.0,16.0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,FingerprintingMean,1,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,FingerprintingMedian,1.0,0.0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_not_cacheable,FingerprintingP90,1.0,0.0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,Duration,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,Counter,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,Fingerprinting,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,DurationMean,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,DurationMedian,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,DurationP90,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,FingerprintingMean,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,FingerprintingMedian,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,executed_cacheable,FingerprintingP90,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,Duration,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,Counter,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,Fingerprinting,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,DurationMean,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,DurationMedian,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,DurationP90,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,FingerprintingMean,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,FingerprintingMedian,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,no-source,FingerprintingP90,NaN,NaN
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,lifecycle,Duration,0,0
TaskType,com.google.firebase.crashlytics.buildtools.gradle.tasks.InjectMappingFileIdTask,lifecycle,Counter,0,0
